Year,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,Popularity,MSRP
2014,185.0,4,4,31,23,2202,28570
2014,185.0,4,4,31,23,2202,25220
2014,185.0,4,4,31,23,2202,27870
2015,185.0,4,4,33,26,2202,32895
2015,185.0,4,4,34,27,2202,23445
2015,185.0,4,4,33,26,2202,30895
2015,185.0,4,4,34,27,2202,25545
2015,185.0,4,4,33,26,2202,29395
2015,185.0,4,4,33,26,2202,24695
2015,185.0,4,4,33,26,2202,26795
2015,185.0,4,4,34,27,2202,28145
2015,185.0,4,4,34,27,2202,31645
2015,185.0,4,4,34,27,2202,29645
2016,185.0,4,4,31,25,2202,27295
2016,185.0,4,4,31,25,2202,31245
2016,185.0,4,4,33,26,2202,32095
2016,185.0,4,4,31,25,2202,25845
2016,185.0,4,4,33,26,2202,28445
2016,185.0,4,4,33,26,2202,29945
2016,185.0,4,4,31,25,2202,25045
2016,185.0,4,4,33,26,2202,24545
2016,185.0,4,4,33,26,2202,25995
2016,185.0,4,4,31,25,2202,33395
2016,185.0,4,4,33,26,2202,23745
2016,185.0,4,4,31,25,2202,29745
2014,130.0,4,2,39,36,2202,20645
2014,130.0,4,2,38,31,2202,19995
2014,130.0,4,2,38,31,2202,23340
2014,130.0,4,2,38,31,2202,21840
2014,130.0,4,2,39,36,2202,22490
2014,130.0,4,2,39,36,2202,23990
2015,130.0,4,2,38,31,2202,21990
2015,130.0,4,2,39,36,2202,24140
2015,130.0,4,2,38,31,2202,23490
2015,130.0,4,2,38,31,2202,20145
2015,130.0,4,2,39,36,2202,20795
2015,130.0,4,2,39,36,2202,22640
2016,130.0,4,2,38,31,2202,22140
2016,130.0,4,2,38,31,2202,24440
2016,130.0,4,2,39,36,2202,22790
2016,130.0,4,2,38,31,2202,20295
2016,130.0,4,2,39,36,2202,25090
2016,130.0,4,2,39,36,2202,20945
2006,215.0,6,2,23,15,1013,29145
2006,215.0,6,2,23,15,1013,38545
2006,330.0,6,2,22,15,1013,49470
2006,215.0,6,2,23,15,1013,34195
2006,330.0,6,2,22,15,1013,45170
2006,215.0,6,2,23,15,1013,34185
2007,215.0,6,2,23,15,1013,38955
2007,215.0,6,2,23,15,1013,34595
2007,215.0,6,2,23,15,1013,29510
2007,215.0,6,2,23,15,1013,34560
2008,215.0,6,2,23,15,1013,39130
2008,215.0,6,2,23,15,1013,34735
2013,278.0,6,4,30,20,2202,33540
2013,278.0,6,4,28,19,2202,37090
2013,278.0,6,4,30,20,2202,30890
2013,192.0,4,4,31,22,2202,33015
2013,278.0,6,4,30,20,2202,35640
2013,192.0,4,4,31,22,2202,27230
2013,278.0,6,4,28,19,2202,34990
2013,192.0,4,4,31,22,2202,30915
2014,278.0,6,4,30,20,2202,33690
2014,192.0,4,4,31,22,2202,33165
2014,192.0,4,4,31,22,2202,31065
2014,192.0,4,4,31,22,2202,27380
2014,278.0,6,4,30,20,2202,35790
2014,278.0,6,4,28,19,2202,35140
2014,278.0,6,4,28,19,2202,37240
2014,278.0,6,4,30,20,2202,31040
2015,192.0,4,4,31,22,2202,33315
2015,278.0,6,4,28,19,2202,37390
2015,278.0,6,4,30,20,2202,35940
2015,278.0,6,4,30,20,2202,31190
2015,192.0,4,4,31,22,2202,31215
2015,278.0,6,4,28,19,2202,35290
2015,192.0,4,4,31,22,2202,27530
2015,278.0,6,4,30,20,2202,33840
2016,160.0,4,4,34,30,640,26395
2016,148.0,4,4,31,23,640,22395
2016,148.0,4,4,34,26,640,25095
2016,148.0,4,4,34,26,640,23395
2016,148.0,4,4,31,23,640,21595
2016,160.0,4,4,34,30,640,29995
2017,148.0,4,4,30,23,640,22495
2017,148.0,4,4,33,26,640,23495
2017,148.0,4,4,33,26,640,25195
2017,148.0,4,4,30,23,640,21695
2009,224.0,8,4,24,16,5657,29205
2010,224.0,8,4,24,16,5657,29905
2011,239.0,8,4,24,16,5657,29905
2015,148.0,4,4,46,27,1385,25660
2017,153.0,4,4,38,29,1385,21920
2017,153.0,4,4,37,28,1385,21240
2017,153.0,4,4,37,28,1385,23945
2015,134.0,4,4,40,43,454,32200
2016,134.0,4,4,40,43,454,31250
2017,134.0,4,4,40,43,454,31250
2016,265.0,4,4,31,22,1624,58395
2016,404.0,6,4,26,18,1624,67570
2016,335.0,6,4,27,18,1624,60395
2016,335.0,6,4,27,18,1624,55495
2016,335.0,6,4,27,18,1624,63570
2016,265.0,4,4,31,22,1624,53495
2016,404.0,6,4,26,18,1624,87465
2016,335.0,6,4,27,18,1624,83465
2016,404.0,6,4,26,18,1624,64395
2017,404.0,6,4,26,18,1624,64395
2017,335.0,6,4,27,18,1624,63595
2017,404.0,6,4,26,18,1624,87495
2017,265.0,4,4,30,22,1624,53495
2017,335.0,6,4,27,18,1624,60395
2017,265.0,4,4,30,22,1624,58395
2017,404.0,6,4,26,18,1624,67595
2017,335.0,6,4,27,18,1624,83495
2017,335.0,6,4,27,18,1624,55495
2012,318.0,6,2,27,18,1624,40615
2012,318.0,6,2,27,18,1624,48150
2012,318.0,6,2,27,18,1624,38715
2012,318.0,6,2,27,18,1624,43950
2012,318.0,6,2,27,18,1624,45850
2012,318.0,6,2,27,18,1624,50050
2013,318.0,6,2,27,18,1624,40805
2013,318.0,6,2,27,18,1624,43950
2013,318.0,6,2,27,18,1624,50050
2013,318.0,6,2,27,18,1624,45850
2013,318.0,6,2,27,18,1624,38905
2013,318.0,6,2,27,18,1624,48150
2014,318.0,6,2,27,18,1624,39495
2014,318.0,6,2,27,18,1624,49995
2014,318.0,6,2,27,18,1624,47995
2014,318.0,6,2,27,18,1624,45795
2014,318.0,6,2,27,18,1624,41495
2014,318.0,6,2,27,18,1624,43795
2013,556.0,8,2,19,14,1624,63215
2014,556.0,8,2,19,14,1624,63600
2015,556.0,8,2,19,14,1624,69900
2012,556.0,8,4,19,14,1624,63215
2013,556.0,8,4,19,14,1624,63215
2014,556.0,8,4,19,14,1624,63600
2014,556.0,8,4,19,14,1624,63600
2016,640.0,8,4,21,14,1624,83995
2017,640.0,8,4,21,14,1624,85995
2012,270.0,6,4,27,18,1624,39015
2012,318.0,6,4,26,18,1624,44190
2012,270.0,6,4,26,18,1624,40915
2012,270.0,6,4,26,18,1624,44050
2012,318.0,6,4,26,18,1624,51650
2012,270.0,6,4,27,18,1624,42150
2012,318.0,6,4,26,18,1624,49750
2012,318.0,6,4,26,18,1624,46090
2013,318.0,6,4,26,18,1624,44190
2013,270.0,6,4,26,18,1624,42150
2013,270.0,6,4,26,18,1624,41105
2013,318.0,6,4,26,18,1624,49750
2013,318.0,6,4,26,18,1624,46090
2013,270.0,6,4,26,18,1624,39205
2013,318.0,6,4,26,18,1624,51650
2013,270.0,6,4,26,18,1624,44050
2014,318.0,6,4,26,18,1624,49795
2014,270.0,6,4,26,18,1624,44095
2014,270.0,6,4,26,18,1624,42195
2014,318.0,6,4,26,18,1624,46095
2014,318.0,6,4,26,18,1624,44195
2014,318.0,6,4,26,18,1624,51695
2015,321.0,6,4,26,18,1624,54970
2015,272.0,4,4,30,20,1624,51270
2015,272.0,4,4,28,19,1624,53270
2015,272.0,4,4,28,19,1624,62070
2015,321.0,6,4,26,18,1624,63770
2015,321.0,6,4,29,18,1624,61770
2015,420.0,6,4,24,16,1624,69340
2015,272.0,4,4,28,19,1624,47345
2015,321.0,6,4,26,18,1624,59370
2015,272.0,4,4,30,20,1624,45345
2015,272.0,4,4,30,20,1624,55670
2015,272.0,4,4,28,19,1624,57670
2015,272.0,4,4,30,20,1624,60070
2015,321.0,6,4,29,18,1624,52970
2015,321.0,6,4,29,18,1624,57370
2015,420.0,6,4,24,16,1624,59340
2016,335.0,6,4,30,20,1624,58285
2016,268.0,4,4,31,21,1624,45560
2016,268.0,4,4,31,21,1624,60685
2016,420.0,6,4,24,16,1624,59955
2016,268.0,4,4,31,21,1624,51285
2016,420.0,6,4,24,16,1624,69955
2016,268.0,4,4,29,21,1624,53285
2016,335.0,6,4,28,19,1624,60285
2016,335.0,6,4,30,20,1624,53285
2016,335.0,6,4,30,20,1624,62685
2016,268.0,4,4,29,21,1624,58285
2016,335.0,6,4,28,19,1624,64685
2016,268.0,4,4,29,21,1624,62685
2016,268.0,4,4,31,21,1624,56285
2016,335.0,6,4,28,19,1624,55285
2016,268.0,4,4,29,21,1624,47560
2017,335.0,6,4,27,19,1624,61195
2017,268.0,4,4,30,22,1624,51695
2017,420.0,6,4,24,16,1624,70795
2017,268.0,4,4,29,21,1624,47995
2017,335.0,6,4,27,19,1624,55695
2017,335.0,6,4,30,20,1624,59195
2017,335.0,6,4,30,20,1624,53695
2017,268.0,4,4,29,21,1624,53695
2017,420.0,6,4,24,16,1624,60695
2017,268.0,4,4,30,22,1624,45995
2016,146.0,4,4,35,29,586,19960
2016,146.0,4,4,35,29,586,21960
2016,146.0,4,4,32,27,586,26240
2016,146.0,4,4,32,27,586,23210
2016,146.0,4,4,32,27,586,21210
2016,146.0,4,4,35,29,586,24990
2017,146.0,4,4,34,29,586,24990
2017,146.0,4,4,34,29,586,19960
2017,146.0,4,4,34,29,586,21960
2017,146.0,4,4,32,27,586,23210
2017,146.0,4,4,32,27,586,26240
2017,146.0,4,4,32,27,586,21210
2014,155.0,4,4,32,26,586,22795
2014,155.0,4,4,31,25,586,24045
2014,184.0,4,4,32,25,586,24815
2014,184.0,4,4,30,24,586,26065
2014,184.0,4,4,30,24,586,29070
2014,155.0,4,4,35,26,586,21395
2014,184.0,4,4,32,25,586,27820
2015,184.0,4,4,32,25,586,27970
2015,184.0,4,4,30,24,586,29220
2015,184.0,4,4,30,24,586,26215
2015,155.0,4,4,35,26,586,21545
2015,184.0,4,4,32,25,586,24965
2015,155.0,4,4,32,26,586,22945
2015,155.0,4,4,31,25,586,24195
2015,184.0,4,4,30,24,586,24395
2016,155.0,4,4,35,26,586,21795
2016,184.0,4,4,30,24,586,26465
2016,184.0,4,4,30,24,586,24445
2016,155.0,4,4,35,26,586,21795
2016,184.0,4,4,33,26,586,23195
2016,184.0,4,4,30,24,586,24895
2016,184.0,4,4,30,24,586,29870
2016,184.0,4,4,33,26,586,28570
2016,184.0,4,4,30,24,586,29470
2016,184.0,4,4,33,26,586,25215
2016,184.0,4,4,33,26,586,25215
2016,184.0,4,4,33,26,586,23595
2016,184.0,4,4,33,26,586,28220
2016,184.0,4,4,30,24,586,26515
2010,244.0,4,4,25,18,586,25950
2010,244.0,4,4,23,17,586,27650
2010,244.0,4,4,25,18,586,31335
2010,244.0,4,4,23,17,586,33035
2010,161.0,4,4,28,20,586,21700
2010,161.0,4,4,28,20,586,22490
2011,244.0,4,4,21,17,586,33340
2011,244.0,4,4,24,18,586,31640
2011,161.0,4,4,28,20,586,21990
2011,244.0,4,4,21,17,586,27955
2011,161.0,4,4,28,20,586,22795
2011,161.0,4,4,28,20,586,26390
2011,244.0,4,4,24,18,586,26255
2012,244.0,4,4,24,18,586,26455
2012,244.0,4,4,24,18,586,31840
2012,161.0,4,4,27,20,586,26590
2012,161.0,4,4,27,20,586,22995
2012,244.0,4,4,21,17,586,28155
2012,244.0,4,4,21,17,586,33540
2012,161.0,4,4,27,20,586,22190
2014,273.0,6,4,22,16,586,31575
2014,273.0,6,4,24,17,586,29985
2014,273.0,6,4,24,17,586,32480
2014,273.0,6,4,22,16,586,36625
2014,273.0,6,4,24,17,586,35035
2014,273.0,6,4,22,16,586,34070
2015,273.0,6,4,24,17,586,35035
2015,273.0,6,4,22,16,586,36625
2015,273.0,6,4,22,16,586,31575
2015,273.0,6,4,22,16,586,34070
2015,273.0,6,4,24,17,586,32480
2015,273.0,6,4,24,17,586,29985
2016,227.0,4,4,28,22,586,35970
2016,227.0,4,4,27,21,586,33320
2016,227.0,4,4,27,21,586,41970
2016,227.0,4,4,28,22,586,40170
2016,227.0,4,4,28,22,586,31520
2016,227.0,4,4,27,21,586,44015
2016,227.0,4,4,27,21,586,37770
2009,210.0,6,4,20,15,1851,28630
2009,210.0,6,4,18,14,1851,31630
2009,210.0,6,4,20,15,1851,23710
2009,210.0,6,4,20,16,1851,25260
2009,210.0,6,4,18,14,1851,29355
2009,210.0,6,4,18,14,1851,31045
2009,210.0,6,4,20,15,1851,23710
2009,210.0,6,4,18,14,1851,29355
2009,210.0,6,4,18,14,1851,27960
2009,210.0,6,4,18,14,1851,30155
2009,210.0,6,4,19,15,1851,28210
2009,210.0,6,4,18,14,1851,27960
2009,210.0,6,4,20,15,1851,26405
2009,210.0,6,4,18,14,1851,29985
2009,210.0,6,4,18,14,1851,26810
2009,210.0,6,4,20,15,1851,27315
2009,210.0,6,4,20,15,1851,26405
2009,210.0,6,4,20,15,1851,22560
2010,210.0,6,4,20,15,1851,26325
2010,210.0,6,4,18,14,1851,27880
2010,210.0,6,4,20,15,1851,25305
2010,210.0,6,4,18,14,1851,28255
2010,210.0,6,4,20,15,1851,23630
2010,210.0,6,4,18,14,1851,27005
2010,210.0,6,4,20,15,1851,23630
2010,210.0,6,4,18,14,1851,29275
2010,210.0,6,4,20,15,1851,22755
2010,210.0,6,4,18,14,1851,33180
2010,210.0,6,4,18,14,1851,27880
2010,210.0,6,4,18,14,1851,29275
2010,302.0,8,4,19,14,1851,31365
2010,210.0,6,4,20,15,1851,26325
2010,210.0,6,4,20,15,1851,30180
2016,563.0,12,2,19,12,86,335000
1991,152.0,4,2,24,18,1851,2000
1991,152.0,4,2,24,18,1851,2000
1991,152.0,4,2,24,18,1851,2000
1991,100.0,4,2,31,21,1851,2000
1991,141.0,6,2,25,17,1851,2000
1991,100.0,4,2,31,21,1851,2000
1992,224.0,4,2,24,17,1851,2000
1992,141.0,6,2,26,17,1851,2000
1992,100.0,4,2,29,20,1851,2000
1992,100.0,4,2,29,20,1851,2000
1993,100.0,4,2,29,22,1851,2000
1993,100.0,4,2,29,22,1851,2000
1993,141.0,6,2,25,17,1851,2000
1993,224.0,4,2,24,17,1851,2000
2003,420.0,12,2,18,11,259,156300
2003,420.0,12,2,17,10,259,151800
2003,435.0,12,2,15,9,259,156300
2003,420.0,12,2,17,10,259,141800
2016,540.0,12,2,19,13,259,235307
2016,540.0,12,2,19,13,259,213250
2016,540.0,12,2,19,13,259,198250
2013,510.0,12,2,19,13,259,198700
2013,510.0,12,2,19,13,259,183700
2014,510.0,12,2,19,13,259,200800
2014,510.0,12,2,19,13,259,185800
2015,510.0,12,2,19,13,259,198295
2015,510.0,12,2,19,13,259,188295
2015,510.0,12,2,19,13,259,203295
2015,510.0,12,2,19,13,259,213295
2010,510.0,12,2,18,12,259,283900
2010,510.0,12,2,17,11,259,279500
2010,510.0,12,2,18,12,259,270400
2010,510.0,12,2,17,11,259,266000
2011,510.0,12,2,17,11,259,282295
2011,510.0,12,2,17,11,259,268660
2011,510.0,12,2,18,12,259,273104
2011,510.0,12,2,18,12,259,286739
2012,510.0,12,2,17,11,259,295987
2012,510.0,12,2,18,12,259,275861
2012,510.0,12,2,17,11,259,284576
2012,510.0,12,2,18,12,259,296387
2012,510.0,12,2,17,11,259,290461
2012,510.0,12,2,18,12,259,284976
2012,510.0,12,2,18,12,259,290861
2012,510.0,12,2,17,11,259,275461
1994,182.0,8,2,15,12,258,27736
1995,182.0,8,2,15,12,258,30709
1997,182.0,8,2,14,12,258,36931
1997,182.0,8,2,14,12,258,39669
2003,275.0,8,4,25,16,1624,49150
2003,300.0,8,4,25,16,1624,49150
2003,275.0,8,4,25,16,1624,44400
2004,300.0,8,4,24,16,1624,50750
2004,275.0,8,4,24,16,1624,50750
2004,275.0,8,4,24,16,1624,45600
2005,275.0,8,4,22,15,1624,51600
2005,275.0,8,4,22,15,1624,46430
2005,275.0,8,4,22,15,1624,46045
2005,290.0,8,4,24,16,1624,51600
2001,550.0,12,2,12,9,1158,294900
2000,188.0,8,4,16,12,258,2561
2001,188.0,8,4,16,12,258,36350
2001,188.0,8,4,16,12,258,33350
2001,188.0,8,4,16,12,258,34350
2002,188.0,8,4,16,12,258,33350
2002,188.0,8,4,16,12,258,37150
2015,240.0,4,4,26,20,258,37070
2015,240.0,4,4,26,20,258,45570
2015,240.0,4,4,26,20,258,41570
2016,240.0,4,4,26,20,258,41955
2016,240.0,4,4,26,20,258,45955
2016,240.0,4,4,26,20,258,37455
2017,240.0,4,4,25,20,258,46595
2017,240.0,4,4,25,20,258,42195
2017,240.0,4,4,25,20,258,37695
2003,217.0,8,4,14,11,258,34350
2003,217.0,8,4,14,11,258,40350
2003,217.0,8,4,14,11,258,38350
2004,217.0,8,4,14,11,258,38685
2004,217.0,8,4,14,11,258,40685
2004,217.0,8,4,14,11,258,34330
2009,275.0,8,4,23,15,1624,51460
2009,275.0,8,4,23,15,1624,46280
2009,275.0,8,4,23,15,1624,49730
2009,292.0,8,4,22,15,1624,54230
2009,275.0,8,4,23,15,1624,49230
2009,275.0,8,4,23,15,1624,47625
2010,275.0,8,4,23,15,1624,46280
2010,275.0,8,4,23,15,1624,51525
2010,275.0,8,4,23,15,1624,54425
2010,292.0,8,4,22,15,1624,59475
2011,292.0,8,4,23,15,1624,59875
2011,275.0,8,4,23,15,1624,51925
2011,275.0,8,4,23,15,1624,54825
2011,275.0,8,4,23,15,1624,46680
2015,290.0,6,4,25,18,1851,36895
2015,360.0,8,4,22,14,1851,42495
2015,290.0,6,4,24,17,1851,39495
2015,290.0,6,4,25,18,1851,40995
2015,290.0,6,4,24,17,1851,33095
2015,290.0,6,4,24,17,1851,43595
2015,360.0,8,4,23,14,1851,39995
2015,290.0,6,4,25,18,1851,30495
2016,360.0,8,4,22,14,1851,41995
2016,293.0,6,4,25,18,1851,39595
2016,293.0,6,4,27,19,1851,30495
2016,295.0,6,4,25,18,1851,43895
2016,293.0,6,4,25,18,1851,33095
2016,360.0,8,4,22,14,1851,44595
2016,295.0,6,4,27,19,1851,42390
2016,293.0,6,4,27,19,1851,36995
2016,295.0,6,4,27,19,1851,41295
2016,295.0,6,4,25,18,1851,44990
2017,295.0,6,4,26,19,1851,37495
2017,295.0,6,4,26,19,1851,42490
2017,295.0,6,4,25,18,1851,40095
2017,360.0,8,4,22,14,1851,42095
2017,295.0,6,4,26,19,1851,29995
2017,360.0,8,4,22,14,1851,44695
2017,295.0,6,4,26,19,1851,41395
2017,295.0,6,4,25,18,1851,43995
2017,295.0,6,4,25,18,1851,45090
2017,295.0,6,4,25,18,1851,32595
2015,329.0,6,2,28,20,617,55850
2015,550.0,8,4,23,16,617,93600
2015,329.0,6,2,29,20,617,53350
2015,302.0,6,4,29,24,617,57100
2015,302.0,6,4,28,20,617,54800
2015,302.0,6,4,27,20,617,59000
2015,195.0,4,4,38,27,617,54300
2015,402.0,8,2,26,17,617,67750
2015,302.0,6,4,29,20,617,52300
2015,577.0,8,4,22,15,617,100600
2015,577.0,8,4,21,15,617,103200
2015,302.0,6,4,29,20,617,52300
2015,329.0,6,4,28,20,617,64850
2015,195.0,4,4,38,27,617,54300
2015,402.0,8,2,26,18,617,59400
2015,329.0,6,2,29,20,617,61350
2015,195.0,4,4,42,28,617,51800
2015,302.0,6,4,27,20,617,59000
2015,302.0,6,4,28,20,617,54800
2015,195.0,4,4,42,28,617,51800
2015,329.0,6,4,29,20,617,62350
2016,329.0,6,4,29,20,617,63100
2016,302.0,6,4,27,20,617,59900
2016,302.0,6,4,27,20,617,59900
2016,195.0,4,4,38,27,617,55150
2016,302.0,6,4,29,20,617,53100
2016,329.0,6,4,28,20,617,65600
2016,577.0,8,4,22,15,617,101700
2016,302.0,6,4,29,20,617,53100
2016,302.0,6,4,28,20,617,55600
2016,329.0,6,2,29,20,617,54200
2016,402.0,8,2,26,18,617,60300
2016,329.0,6,2,29,20,617,62250
2016,195.0,4,4,38,27,617,55150
2016,302.0,6,4,28,20,617,55600
2016,402.0,8,2,26,17,617,68700
2016,577.0,8,4,21,15,617,104300
2016,195.0,4,4,42,28,617,52650
2016,195.0,4,4,42,28,617,52650
2016,329.0,6,2,28,20,617,56700
2017,329.0,6,2,29,20,617,62600
2017,241.0,4,4,29,22,617,54650
2017,241.0,4,4,29,22,617,54650
2017,329.0,6,2,28,20,617,57050
2017,241.0,4,4,30,22,617,52150
2017,241.0,4,4,30,22,617,52150
2017,329.0,6,2,29,20,617,54550
2017,402.0,8,2,26,18,617,60650
2017,402.0,8,2,25,17,617,69100
2012,255.0,8,3,16,12,5657,31460
2012,225.0,8,3,17,13,5657,26630
2012,225.0,8,3,17,13,5657,27630
2012,225.0,8,3,17,13,5657,28985
2012,225.0,8,3,17,13,5657,27840
2012,255.0,8,3,16,12,5657,30560
2013,225.0,8,3,17,13,5657,27325
2013,255.0,8,3,16,12,5657,31485
2013,225.0,8,3,17,13,5657,30145
2013,225.0,8,3,17,13,5657,28785
2013,225.0,8,3,17,13,5657,28540
2013,255.0,8,3,16,12,5657,32385
2014,225.0,8,3,16,13,5657,28600
2014,255.0,8,3,16,12,5657,32760
2014,225.0,8,3,16,13,5657,30060
2014,225.0,8,3,16,13,5657,31420
2014,255.0,8,3,16,12,5657,33660
2014,225.0,8,3,16,13,5657,29815
2012,225.0,8,3,16,13,5657,28760
2012,255.0,8,3,15,11,5657,34320
2012,255.0,8,3,15,11,5657,35620
2012,255.0,8,3,15,11,5657,34160
2012,225.0,8,3,16,13,5657,31200
2012,255.0,8,3,15,11,5657,31855
2013,255.0,8,3,15,11,5657,35245
2013,255.0,8,3,15,11,5657,36545
2013,255.0,8,3,15,11,5657,32785
2013,255.0,8,3,15,11,5657,35085
2013,225.0,8,3,16,13,5657,29455
2013,225.0,8,3,16,13,5657,31900
2014,225.0,8,3,16,13,5657,32675
2014,255.0,8,3,15,11,5657,37320
2014,255.0,8,3,15,11,5657,36020
2014,255.0,8,3,15,11,5657,35860
2014,255.0,8,3,15,11,5657,33560
2014,225.0,8,3,16,13,5657,30230
1999,349.0,8,4,21,15,617,5878
2000,349.0,8,4,21,15,617,6120
2010,265.0,6,2,24,16,436,32599
2011,265.0,6,2,24,16,436,32599
2012,265.0,6,2,24,16,436,32599
2010,162.0,4,2,27,20,436,24699
2010,162.0,4,2,28,20,436,20699
2010,265.0,6,2,24,16,436,29089
2010,162.0,4,2,27,20,436,21699
2010,265.0,6,2,25,16,436,28089
2011,162.0,4,2,28,20,436,24699
2011,162.0,4,2,28,20,436,19999
2011,162.0,4,2,28,20,436,18999
2011,265.0,6,2,25,17,436,29089
2012,162.0,4,2,28,20,436,19499
2012,162.0,4,2,28,20,436,20499
2012,162.0,4,2,28,20,436,24699
2012,265.0,6,2,25,17,436,29089
2012,162.0,4,2,28,20,436,24699
2015,245.0,4,4,28,20,5657,30095
2015,245.0,4,4,28,20,5657,33495
2015,245.0,4,4,30,20,5657,28100
2015,245.0,4,4,30,20,5657,31500
2015,315.0,6,4,24,17,5657,40095
2015,315.0,6,4,27,18,5657,38100
2015,245.0,4,4,28,20,5657,37595
2015,245.0,4,4,30,20,5657,35600
2016,245.0,4,4,30,20,5657,28700
2016,245.0,4,4,28,20,5657,30695
2016,245.0,4,4,30,20,5657,31790
2016,245.0,4,4,28,20,5657,37595
2016,315.0,6,4,24,17,5657,40900
2016,245.0,4,4,28,20,5657,33785
2016,245.0,4,4,30,20,5657,35600
2017,245.0,4,4,29,21,5657,28950
2017,245.0,4,4,27,20,5657,37595
2017,315.0,6,4,24,17,5657,40900
2017,245.0,4,4,27,20,5657,30945
2017,245.0,4,4,27,20,5657,33785
2017,245.0,4,4,29,20,5657,31790
2017,245.0,4,4,29,20,5657,35600
2015,173.0,4,4,33,24,1439,19800
2015,173.0,4,4,34,24,1439,18800
2016,173.0,4,4,33,24,1439,18800
2016,173.0,4,4,33,24,1439,19800
2017,173.0,4,4,32,24,1439,18800
2017,173.0,4,4,32,24,1439,19800
2010,138.0,4,4,30,23,1439,17195
2010,138.0,4,4,30,23,1439,19795
2010,138.0,4,4,31,23,1439,15995
2010,138.0,4,4,31,23,1439,18995
2011,138.0,4,4,31,23,1439,15995
2011,138.0,4,4,31,23,1439,19495
2011,138.0,4,4,30,23,1439,17195
2011,138.0,4,4,30,23,1439,20295
2012,138.0,4,4,30,23,1439,17195
2012,138.0,4,4,31,23,1439,15995
2012,138.0,4,4,31,23,1439,19495
2012,138.0,4,4,30,23,1439,20295
2016,173.0,4,4,35,24,1439,21250
2016,173.0,4,4,34,24,1439,20250
2000,275.0,8,2,25,15,1624,2905
2000,300.0,8,2,25,15,1624,3257
2001,300.0,8,2,25,15,1624,44011
2001,275.0,8,2,25,15,1624,40436
2002,300.0,8,2,25,16,1624,47660
2002,300.0,8,2,25,16,1624,45265
2002,275.0,8,2,25,16,1624,42130
2009,166.0,4,4,23,18,2202,22785
2009,166.0,4,4,25,20,2202,25770
2009,166.0,4,4,23,18,2202,23270
2009,166.0,4,4,24,19,2202,23585
2009,166.0,4,4,25,20,2202,20275
2009,166.0,4,4,25,20,2202,24085
2009,166.0,4,4,24,19,2202,25285
2009,166.0,4,4,24,19,2202,21475
2009,166.0,4,4,25,20,2202,24070
2009,166.0,4,4,25,20,2202,22385
2010,166.0,4,4,24,19,2202,23885
2010,166.0,4,4,25,20,2202,22635
2010,166.0,4,4,25,20,2202,24335
2010,166.0,4,4,24,19,2202,25585
2010,166.0,4,4,25,20,2202,20525
2010,166.0,4,4,24,19,2202,21775
2010,166.0,4,4,25,20,2202,24320
2011,166.0,4,4,24,19,2202,24185
2011,166.0,4,4,24,19,2202,22075
2011,166.0,4,4,25,20,2202,20825
2011,166.0,4,4,25,20,2202,22935
2009,189.0,4,2,27,21,613,43995
2009,218.0,4,2,26,20,613,54990
2009,189.0,4,2,27,21,613,47250
2010,189.0,4,2,27,21,613,47250
2010,218.0,4,2,26,20,613,54990
2011,189.0,4,2,27,21,613,51845
2011,217.0,4,2,26,20,613,54990
2011,217.0,4,2,26,20,613,57950
2015,288.0,6,4,22,16,155,49305
2015,288.0,6,4,24,17,155,39050
2015,288.0,6,4,24,17,155,43450
2015,288.0,6,4,22,16,155,45450
2015,288.0,6,4,24,17,155,47305
2016,288.0,6,4,22,15,155,43660
2016,288.0,6,4,22,15,155,49515
2016,288.0,6,4,22,15,155,39065
2016,288.0,6,4,22,15,155,47515
2016,288.0,6,4,22,15,155,45660
2017,288.0,6,4,22,15,155,39065
2017,288.0,6,4,22,15,155,45765
2017,288.0,6,4,22,15,155,47625
2017,288.0,6,4,22,15,155,43765
2017,288.0,6,4,22,15,155,49625
2015,138.0,4,4,30,23,155,29450
2015,138.0,4,4,30,23,155,27655
2015,138.0,4,4,30,23,155,25565
2015,138.0,4,4,33,25,155,29435
2015,138.0,4,4,33,25,155,27950
2015,138.0,4,4,33,25,155,24065
2015,138.0,4,4,33,25,155,26155
2015,138.0,4,4,30,23,155,30935
2016,138.0,4,4,30,23,155,31285
2016,138.0,4,4,30,23,155,25565
2016,138.0,4,4,33,25,155,28300
2016,138.0,4,4,33,25,155,29785
2016,153.0,4,4,32,26,155,28850
2016,138.0,4,4,33,25,155,24065
2016,153.0,4,4,34,28,155,27350
2016,138.0,4,4,30,23,155,29800
2016,138.0,4,4,33,25,155,26355
2016,138.0,4,4,30,23,155,27855
2017,138.0,4,4,30,24,155,31965
2017,138.0,4,4,33,25,155,26865
2017,138.0,4,4,30,24,155,30565
2017,138.0,4,4,34,28,155,25565
2017,138.0,4,4,31,26,155,27065
2017,138.0,4,4,30,24,155,28365
2017,138.0,4,4,33,25,155,30465
2017,138.0,4,4,33,25,155,24365
2017,138.0,4,4,30,24,155,25865
2017,138.0,4,4,33,25,155,29065
2008,225.0,6,4,19,15,436,29099
2008,225.0,6,4,19,15,436,29099
2008,225.0,6,4,22,15,436,27599
2008,225.0,6,4,22,15,436,27599
2010,225.0,6,4,21,15,436,29999
2010,225.0,6,4,19,15,436,31499
2010,225.0,6,4,21,15,436,27999
